"","D00_1","D00_2","D00_3","D00_4","D00_5","D00_6","D00_7","D00_8","D00_9","D05_1","D05_2","D05_3","D05_4","D05_5","D05_6","D05_7","D05_8","D05_9","D09_1","D09_2","D09_3","D09_4","D09_5","D09_6","D09_7","D09_8","D09_9","D16_1","D16_2","D16_3","D16_4","D16_5","D16_6","D16_7","D16_8","D16_9","D26_1","D26_2","D26_3","D26_4","D26_5","D26_6","D26_7","D26_8","D26_9","D36_1","D36_2","D36_3","D36_4","D36_5","D36_6","D36_7","D36_8","D36_9"
"hsa_piR_020619|gb|DQ598378|Homo_sapiens:1:28778863:28778894:Minus",8.5814403536501,8.53897566608815,9.03851014078347,9.46989965863073,9.09055472118293,9.55240940894023,8.88872831157947,9.49877719541902,9.44430003300983,9.80917460330339,9.50143793599595,10.2163861300114,9.99712472468427,9.79594064051013,9.88435745990625,9.87869660462842,8.83073453302993,9.13527210001694,10.7541364881366,10.500343591394,10.4351355999236,10.2867269646015,10.642704175337,9.9838992558489,9.34447042693798,10.0484367449879,10.1916363638216,9.97777692654826,10.0335123693674,9.77873047995899,9.70039625842345,9.81865134705503,9.97352054457371,10.1057720221383,10.0699917601661,10.1878306776235,8.12779985803023,7.94045190322798,8.58027232942385,8.89059996286315,8.70751021769802,8.70747229850235,8.86375247710197,8.59365734659321,9.30375670094972,7.96253068389632,8.30030437021363,7.96400374223111,7.93383859658003,8.62905233720415,8.16659470925367,8.63266476465373,8.7297169879821,9.08865239002603
"hsa_piR_001170|gb|DQ571526|Homo_sapiens:11:10488300:10488331:Minus",8.56271605436463,8.69588074295893,8.38189495175733,7.44868169000195,8.16844149521348,7.48804962545421,8.03723650981845,7.18150182109072,7.93506341879142,8.09987573303765,7.99884741159665,8.21111010955209,7.89688695142793,8.1447397689434,7.79059106491412,7.84541733987151,8.0857182653286,8.09118620565808,7.53654073623017,8.01584983241147,8.22377274449637,9.70375696802169,10.0952008637784,9.22599823178204,9.6009139561238,8.04921524784791,8.02113333635033,8.68924260490641,8.75671498658675,8.59722431932159,11.3355820131673,10.3064505513801,10.7023240085983,8.5742613041784,8.55645755073707,8.98136166824964,9.08364173752775,9.0562338024046,10.1800477789258,11.5935863723887,11.548638174846,10.4155749366419,10.3422075754965,9.6547509221048,10.385721347147,10.0022158404951,9.88062286994964,9.90785205744772,10.0150495179956,10.4226137449871,10.5036743994347,11.24847765649,10.5029805998085,10.5300860470143
"hsa_piR_004153|gb|DQ575660|Homo_sapiens:3:156861576:156861607:Plus",8.1000643499868,8.38355221266552,8.70128080718631,8.40181202610348,7.6158617476546,8.35137713144455,6.67729474241497,7.22514629390493,7.37929433246752,8.83646365034583,9.0523456390614,8.68782233724961,8.94457687817012,9.20745720283867,9.06398537531158,8.5499930858375,8.4107155695813,8.61947048410734,7.70602668684353,7.72016265404253,7.69733763306664,7.22983378450958,7.28634515358709,8.19993704464172,6.68583061340632,7.70830828049194,7.71695708749169,9.16075529156082,9.16032571596541,8.95938237388081,8.44737263964917,7.8157449076947,8.35195115038645,9.0803795283034,8.89824439324193,9.50970623209596,8.23658540366107,8.27055713598437,9.13088445109283,9.33648462045867,9.01598634403755,9.20291911574335,9.25319935200936,8.88357516691951,10.1792753587421,9.05268455268789,9.46882758835614,9.23956573424562,9.8156694237423,10.0165973870456,9.29328612271922,9.81349728770144,10.6285384977505,11.8370225600324
"hsa_piR_001101|gb|DQ571419|Homo_sapiens:1:45016687:45016714:Plus",7.79771401533929,8.0004617548224,8.70749549898542,8.03090036706847,8.11186248702126,7.47674505871411,7.60068947266843,7.13649219594696,7.80712222481126,8.72234803249939,8.37920770080161,8.75393852963529,8.68506609193618,8.89800698003718,8.80709609172194,8.39773012435292,8.54096493154477,8.31702356878541,7.88326333958551,8.24864280192016,7.93444448209499,8.43959670635371,8.42802017579317,8.93592403343305,8.39418972475559,8.46947192953005,8.73069519082868,8.97376462125197,9.1216725330965,8.71029781084344,9.35452409551862,8.76094780331666,9.62158465279876,8.34689993873475,8.36126725092017,8.76835302913636,8.12779985803023,7.97787006158369,9.16596599861932,10.1990728061791,9.58182284502638,9.81195527133671,10.1846357158406,9.37366688211148,10.2624400282944,9.15110024727251,8.71364180009357,9.05372610605101,9.14020915082671,9.97085186810868,10.1094706410674,10.9846635462152,10.1275148605057,10.2375281351712
"hsa_piR_020008|gb|DQ597482|Homo_sapiens:11:10487020:10487050:Minus",7.79771401533929,7.16953466331471,7.46926599884188,7.94107235302664,7.83512176647483,7.79152698079694,7.48706254121127,7.1740973043485,6.94875908263467,5.56833187286971,5.39642928710041,6.31362892488355,6.6142938480145,6.73468918397092,6.54654708989774,5.50560522411041,5.12332330360355,4.46117500890128,5.42157444167628,5.49111195908208,5.28457554692429,5.78586225585816,6.15916412790278,5.38231887507177,5.77278164129085,5.7696833256726,5.81597082257069,5.57728020608327,6.20749836485567,5.79154531131285,6.38708855156491,6.09154127048585,5.76271391608631,6.16990574736121,5.98912324610514,6.27362898626089,7.31714678215616,7.38192028899723,6.67236969532687,6.33332228292164,6.58924246802161,7.25690321231575,6.71990949167197,6.8839012370641,6.15079075996234,7.24092914638163,7.23023690373027,7.19336113853852,7.25042683354795,6.71109181603353,6.93674161232635,5.9497125507221,6.9487087686692,5.93683099044331
"hsa_piR_020439|gb|DQ598084|Homo_sapiens:19:12678303:12678331:Minus",7.59139539343575,8.02170982928816,7.88588123633066,7.13790824757042,7.58595069261432,7.20253958664012,7.15269150873975,6.60839688175708,6.9160083913267,8.72911792184404,9.0523456390614,8.13870170772686,8.43867286522728,8.75635011746535,8.42164806132784,7.96380791929816,8.55526387418822,8.48979424438688,7.66020665251144,7.64995326775286,7.86889502394593,8.05559487747019,8.15275672150333,7.71849212799506,8.27259229315082,7.61613946089967,7.67772399791226,7.95202263667606,8.0748018598928,7.98339789742067,8.59882084450106,8.0744833880089,8.58167338923721,7.55025766008855,7.80401557421472,8.18736665273757,6.06931771329995,5.81615002513141,6.81701969220402,7.68060904159951,7.40379813110447,6.88674872223082,7.3284913740716,6.89118950663144,7.27932180797855,6.21948295646306,6.5159784190051,6.24692834475847,5.96354647020495,6.59912262821264,6.90505619346984,7.641451593879,7.64488264415135,7.84629477679862
"hsa_piR_000586|gb|DQ570728|Homo_sapiens:5:137924634:137924661:Minus",7.53484445939729,7.84225024154341,8.19104659345936,7.999457625854,7.15797784133512,7.8970291391556,7.124000095385,7.48052577441384,7.61668657930506,8.40481937941271,8.75300000427192,9.27446667908367,8.87023461554248,8.83712279963189,9.02597525041291,8.89150388646383,8.21444654239053,8.46009199531222,8.15355123330598,8.14770361011686,7.97165492473688,7.6324848693973,7.33436126812431,8.16810349701718,7.44186909691985,9.09149639069226,9.05912307510415,9.43467047273961,9.61675050803965,9.35677486952886,9.22927396502944,8.36297898345359,9.04050536193255,9.61326331780486,9.26051939664779,10.5634207745911,9.98304402624573,10.0605282297785,11.3534917232053,10.5540137294786,10.3021072575678,10.5044536511212,11.4457154486064,10.7311707668445,12.2594041100948,10.8435553848791,11.3198097552227,10.721424495668,11.0848916729829,11.6488958271388,11.1558123779359,12.1093262311585,12.3202696354999,12.4885506465287
"hsa_piR_020365|gb|DQ597975|Homo_sapiens:11:108979133:108979162:Plus",7.52519964199298,8.15267625210608,8.12756567282595,7.21665115214748,6.97376083996604,8.14559953292732,6.88836562772403,7.81621734368727,7.40899493218621,6.1184315904925,6.12460023738308,6.02159631260521,7.80227890997986,7.74494036845801,7.50913742406975,7.39475837392138,5.50914625681818,5.70076595044965,5.20278548916257,5.02849554321268,4.69248524221291,5.50503421294205,5.74825780359567,6.66425007750113,4.29825127609028,6.46877660022452,6.08099666531743,7.08986253052931,7.10911924721441,6.81547257876978,7.30002979847375,4.97951967204741,6.97489766196963,6.505707908376,5.73816067237597,6.23707454947469,5.5296643380546,5.88580698482768,7.22502606402086,7.19576060778322,6.95517186202125,7.11204950814516,6.89784133408926,6.12077847947736,7.91912682984361,6.35271886312554,6.58989167220828,6.59083753118861,7.05834548284013,7.28319850932968,6.16759130515263,6.32638543121125,7.56665495452879,8.69006046888641
"hsa_piR_017194|gb|DQ593767|Homo_sapiens:18:45272066:45272097:Minus",7.48596130225424,7.80596413487738,8.0994799284047,7.78014382623572,7.65959526543535,7.92224068346348,7.79962172490277,7.97791612270249,7.88524132073307,8.04122976645224,8.48927327883399,8.08832681646311,8.32574335479382,8.09084359828769,7.75721775096451,7.57473824380085,7.10898160384794,7.07831135289625,8.08270931327181,8.07061258881774,7.64300294934604,6.668752771783,7.21972599645212,6.77428474481986,7.27504319264034,8.35573576290036,8.41316722127991,8.72447657701555,8.95578614036966,8.7723823224085,8.44737263964917,7.92328018280796,8.47740171876873,9.20346771162096,8.92437951556581,9.52864996097912,7.39629784159987,7.46712646947607,8.33515671125513,7.68916033251136,7.79960337030856,7.55697307992879,8.22947827667176,7.65235240705887,8.6162954711059,7.63200450354826,7.82623776085493,7.7213594626416,7.78952886668686,8.38304468091302,7.92507387988367,8.35804733954699,8.83352525046449,9.05804656959664
"hsa_piR_017174|gb|DQ593737|Homo_sapiens:2:168406297:168406328:Plus",7.41461186699482,7.78125568651077,8.05141915623729,7.86634358441582,7.65239791114598,7.33367994805164,6.00941228528039,5.47754972015465,5.79335989040582,5.65713955932853,5.49849464009833,5.62552821352413,5.36605606648337,5.87219606735837,5.68651588951947,4.06466337542691,4.66089341698992,4.46117500890128,3.77357780636245,4.28146769341674,4.203031102104,4.56283410652977,5.09255697952817,4.45234613151691,4.88789741016218,4.59075241340132,5.00025913298459,4.32801558343299,4.07428505805547,3.64968663585518,4.84097263839929,4.73906950075905,4.70436528504799,3.99722213789475,3.77720153551135,4.03232493805951,3.87212355806791,3.999188409055,5.33177320567278,5.71215062642159,5.83439200993762,4.6178150303078,5.00166027021063,4.76592162481369,4.76189416943552,4.05827590302419,3.93101301303349,4.57981673119133,4.39767476296846,4.76184575734914,4.70483333669572,5.48648066545968,4.05262964842882,4.87606310401843
"hsa_piR_000441|gb|DQ570540|Homo_sapiens:2:232033329:232033357:Minus",7.29481999283099,6.53273165651864,6.44655998805618,7.55636328982632,6.73538674883005,7.8970291391556,7.66180948837467,7.50432959446136,7.59618201692419,6.25667581162481,6.18654158366308,6.64256912909875,7.67212404489139,7.15857473430814,7.38349258963455,7.14409993430523,6.37322995644357,6.7630610753831,6.71287196925193,6.83727802071218,6.66342176570894,7.33722692658472,6.85278982045957,7.46691006655831,7.07957994862412,7.28873108632971,7.30537309130333,7.18502255789197,7.47295721633549,7.35373673988507,7.40848136741269,7.23052064380092,7.55597966455875,7.26589101828763,7.20568319492381,7.51997393574828,7.31714678215616,7.65710509659844,8.51524932511293,9.125989194822,9.23350343159902,8.36832811353705,8.09681379966315,7.84457869612756,8.45800347862964,8.14032034991,7.80162369337097,7.74045185115805,7.60378838039023,8.67437894715924,8.24028614022716,8.93710968684899,8.62751412336464,8.659803166291
"hsa_piR_019676|gb|DQ596993|Homo_sapiens:20:2582901:2582931:Plus",7.17652961176147,7.47717637240998,7.88588123633066,7.53896613857872,6.67973468352595,7.52144054137527,6.81841256264959,7.37472626965317,7.23417938556813,7.08961675028476,7.43057440114199,7.24989138004762,7.64263562751596,7.43453758193789,7.4581106765745,7.17122357771921,6.96626261309293,7.3062172913988,6.73719187256149,6.81715673023108,6.85115675897923,6.668752771783,7.03829156649509,6.52000283406529,7.21484327088631,8.33365237735247,8.15568422218475,8.19978974883215,8.20568796179616,8.42383999982915,7.64216462478819,7.15100444444372,7.72074430028225,8.47171464450122,7.68670801879358,7.71793729655133,8.83667256378436,8.74675280440844,9.56683752826931,9.24380173646103,9.32416239756736,8.96642984638072,9.34238759677938,9.0873440299115,10.5879475269697,9.1470463260967,9.8494568525697,9.34773862221983,9.7849976755431,10.3042208513961,9.32550403919821,10.2040153329504,11.4605424377187,11.5250828911303
"hsa_piR_020813|gb|DQ598646|Homo_sapiens:1:31213600:31213629:Minus",7.00660528014227,7.36521322068656,7.88588123633066,7.42992523703978,7.0415049778945,7.35853311558015,6.93868294543931,7.15917298261652,7.1800683219168,8.37058780150828,8.51352288426883,8.67422745058162,9.29961501092167,9.18705849052653,9.33380004205228,9.18304605592382,8.03219031364559,8.22219947132537,8.09214937738957,8.05067804667492,8.12154271738515,8.86414101965061,9.26527546267966,9.50927345817941,8.13978800377301,9.13043994923011,8.93158134642529,9.57463546345797,9.60817277218126,9.51039448896039,9.22504685337329,8.26890317752772,9.11189099035585,9.59203522292371,9.02256718783398,9.65471660648968,10.1823587445495,10.1238687417035,11.2263216332638,10.8328698543575,10.9084487211787,10.1979490434814,10.9952219017397,10.5946873483832,11.8954458270745,10.614659758173,11.2802915945028,10.7381338080052,10.740016174025,11.3551378016411,10.6961485864811,11.8054644032656,12.4188180122912,12.3713146216491
"hsa_piR_000560|gb|DQ570698|Homo_sapiens:17:24071728:24071758:Plus",7.00660528014227,6.88612177707818,6.94532067515252,7.70415000002828,7.11670681622477,7.22974089815099,7.64172286834803,7.41296104950922,7.4438455071504,6.53001355809345,6.7880716882311,6.9891016848227,7.96199051819723,7.35441299422914,7.24582724314234,7.39475837392138,6.71725136614614,6.91925471344046,6.82299899495355,6.90238420386634,6.2303599762125,7.31987523526499,7.03829156649509,7.06137471924596,7.70070171699371,7.67355293930201,7.6167955959503,6.97736014916255,6.55081538084321,7.33032028933476,7.25092725834012,6.85724935945957,7.74091032757578,7.26589101828763,7.02400144394056,7.677746479462,7.24946991909628,7.23502977141075,7.62334458863472,7.93183561976673,7.92692374830166,7.96012058136572,7.8124561170643,7.5410595671793,8.00753205296247,7.49828128293829,7.04326246882963,7.01654410784023,7.25857709734636,7.71209380000956,7.62185006888074,8.38468925056273,7.96757235082773,8.26346744295588
"hsa_piR_001159|gb|DQ571511|Homo_sapiens:17:16284116:16284145:Plus",6.93550369341544,6.90914178529904,7.02721867540375,6.72564143214167,7.09561870331396,6.59688679659939,6.75427873207444,6.01746540760239,6.67295931623171,6.29383654794275,6.14554736115039,6.7503918800124,7.04883815170318,6.73468918397092,7.010969629973,6.08670979238368,6.54599031850751,6.13280213335849,5.17888997169447,5.79767860175789,5.68028453706171,8.19050845271501,8.23088469714851,7.76180444114909,7.7608509099099,6.24004433475975,5.93803275137127,6.05425378714436,5.8748485579065,5.85903056058234,8.2781322472748,7.48943071357548,7.96887384189413,5.77410978389148,5.86080911004312,6.23707454947469,6.20798251267611,5.98428213660696,6.75680158840983,8.68376321655081,8.68607667254488,7.53919825515123,7.16124336957167,6.60227660573276,7.34869746472998,6.99213288009839,6.28609960746631,6.63240286507776,7.10430636668011,7.3990074253054,7.72212102998878,8.26789600029913,7.44072114903945,7.28350902686751
"hsa_piR_017184|gb|DQ593752|Homo_sapiens:13:44809717:44809744:Minus",6.89109125338808,7.12109110727556,7.10470327481526,6.92655258074681,6.44940316035176,6.69787786146455,6.5959468821641,7.14409225017348,6.67295931623171,6.45006102266908,6.61916592942911,6.36550229385971,6.13696764627276,6.13051434145638,5.82290758168117,5.81420360175443,5.36294251150526,5.55108466804172,6.88958246485455,6.97680829528784,6.54963031055071,5.3049845361983,5.74825780359567,5.43754333260453,6.71223292263308,7.35166821954792,7.2529238603286,7.19420139519663,7.32363498224898,7.43647918974153,6.55867396870113,6.46579573983824,6.68641777879408,7.94428294784517,7.65342256074278,8.56313722378559,7.0557724383713,7.11530496271073,7.10145227082339,6.41833545838931,6.39089432268229,6.58513184813157,6.70258522895074,7.06233230341646,7.41488348096059,6.10652217052489,6.96775250345682,6.66280533859365,7.40526147894668,7.0918567433731,6.60969546662255,6.55539033043077,7.5258882462869,7.52661829740294
"hsa_piR_001169|gb|DQ571525|Homo_sapiens:17:21945564:21945589:Plus",6.53454278774891,7.12109110727556,7.14193475274713,5.89289507331534,6.02603858442459,5.97841311213605,6.17307844706735,5.32323434196847,5.68000888945316,5.76748491293723,5.99201438197473,5.26997640663113,5.74853461854424,5.87219606735837,5.72186468618588,5.3215749687622,5.67723085160697,5.85038548277137,5.05279782951609,5.32787539750196,5.69832554072534,6.39755996848903,7.21972599645212,6.0443913533005,6.16712482946238,5.79598436735881,5.53490558548419,6.45753362324155,6.23014194685363,5.81439883339084,7.89733665812135,6.45477615181362,6.65836380711302,6.10251359580893,5.36300976638576,5.53316389632852,6.14033319240834,6.15354024178098,7.06882625369325,7.08339745033507,7.63776615187545,7.32766302457008,6.73702722072373,6.60227660573276,7.2554332129508,6.53808658775709,7.0113852693242,6.59083753118861,6.96176827598834,7.23056469701274,6.8506437520165,7.06475965276363,7.03847078565623,7.08504732887386
"hsa_piR_011734|gb|DQ585879|Homo_sapiens:18:11651398:11651425:Minus",6.47552374990141,6.765142342036,7.5266651097207,6.95309168301788,6.53036101576911,7.08828123635588,5.17462372167273,6.06651187001517,6.11673979743524,6.51437583894038,6.74767122374766,6.68395741880942,6.53071407093136,6.63253472897968,6.42394932063808,5.53406089760842,5.82743708563926,5.89235879214843,5.22627649764233,5.45644409981039,5.46493468672671,4.56283410652977,4.64644945572149,4.75107609511114,5.19909106600027,6.07862362763171,6.22465842677686,5.26053473250568,5.18186436899022,4.58968224855775,5.01233492060419,5.01064731757082,5.25788673873859,5.4589193684396,4.81311343733908,5.64976367835815,3.99178169759394,4.24931398467538,5.02016502594195,4.57192272624425,4.34094346874882,3.57161164688809,3.88321124826607,3.91513241747566,5.12904650767559,3.80334606930247,3.93101301303349,3.80768460081698,4.19406844677392,4.07718710744974,3.52610138366215,3.86502537317715,5.16678101930048,4.54994849905226
"hsa_piR_019521|gb|DQ596805|Homo_sapiens:11:10487516:10487542:Minus",6.43478274694958,6.27311571674119,6.85847402026073,6.47372764874585,6.56150600352148,7.02755863728473,6.48731196402053,6.2473980754467,6.3061204468789,6.41678768508762,6.22639206799157,6.47969679111627,6.07914990681008,6.60196059888999,6.44512453729648,6.17904918831593,6.03345950427693,5.89235879214843,6.67979105650883,6.69012429271924,6.61710034427487,6.72263933470674,6.68989114455785,6.41508809971965,6.6129538274298,6.87651572455369,6.83785493520626,7.66589012391434,7.83111776257214,7.56907456098949,7.14739175776643,7.00785652086539,6.95198817549696,7.85030874500343,8.06850876432344,8.34959925085522,7.07996101339767,7.01591333636539,6.60561815752885,7.4882036634641,7.25633654817603,7.32766302457008,7.91360439243974,7.3899270432734,7.51885214706156,6.53808658775709,7.37079773467219,6.6925771666672,7.20053163804337,7.27282458459543,7.00806670179495,7.11341498998376,7.62572031936204,7.41018777838467
"hsa_piR_019050|gb|DQ596155|Homo_sapiens:15:64582204:64582231:Minus",6.28230437660851,5.76572121354156,5.51160099888068,6.71015540782441,6.3985378070172,6.4423717354455,6.17307844706735,6.30293920365395,6.08751252311049,5.89433533922354,5.89622951429305,6.1847319600645,7.79336207884251,7.31731891919594,7.4581106765745,7.29145071010541,6.15172106654723,6.25547673126445,6.25437125996975,6.21302180073723,5.88294925434843,7.06251350376844,7.18522326536177,7.45376033145326,7.60079618612451,6.95974028181606,7.06792305846513,7.52757662197193,7.92393684782357,7.62144802304173,7.97996199439246,7.10250633608093,7.74757010763236,7.59365520752118,7.52258675121319,8.04721672951328,7.79708057445481,7.64386030459815,8.01421402585221,7.65464638531494,7.43841907645905,7.42768095150268,7.92855439506207,7.67361530831588,7.96400706814851,7.41300368305967,7.63745889286243,7.52612536162156,7.49765350879545,7.6250987671708,7.63477224422403,7.72725716086675,7.70088638709249,7.99916318325545
"hsa_piR_017458|gb|DQ594126|Homo_sapiens:1:31213602:31213628:Minus",6.28230437660851,6.59089906469523,7.08571988366281,6.39834051114738,5.98051766248155,6.55441222439658,5.76954898495839,6.36946420425036,6.20099374982693,7.40100878917666,7.43904527387553,7.72925216775139,7.60235475243283,7.43453758193789,7.69688748335905,7.47673239055721,7.121863505223,7.43403635447058,7.43628443243372,7.18989541786466,7.25326515011665,7.27555839781066,7.18522326536177,7.24058191835866,7.17747640799374,8.38179700993302,8.20824084077897,8.78033773028796,8.90416112571559,8.83744701518626,7.97996199439246,7.23695287157126,7.87468394069056,8.90703002736772,8.0612773313883,8.77471512437984,9.67449772136908,9.63990725242116,10.6146526056236,9.94093121388684,10.0388256498111,9.5236207071276,10.3154549014183,9.94773232051713,11.4250032933947,10.0200573255894,10.7647658013355,10.1800806403925,10.2144578930789,10.8521733364703,10.1783426256725,11.1731264546656,12.0598957885739,12.0038664030514
"hsa_piR_001042|gb|DQ571335|Homo_sapiens:11:93104320:93104349:Minus",6.18727298821959,6.14281907466986,6.50499586753471,6.52777437693325,5.42064465039523,6.21554970610401,5.56938318507764,6.34322410731443,5.39788135360736,6.482579161855,6.64873333204879,6.81388854926044,7.42892430051778,6.67720820710827,6.46599134191811,5.92527355179323,6.04709449355798,6.8713735004379,6.38346630457391,6.33151267741828,5.95953895025534,6.02014166529935,6.44896718151077,5.77321829310212,6.64985474784893,7.35166821954792,7.04496142852259,6.90089525315295,6.72000973597319,6.88146911244734,6.4171512848707,6.2274715142929,6.94039507182897,6.90131026159944,6.22857707442263,6.73284581620319,6.86706497054781,7.02104945953126,7.75211918674682,7.68916033251136,7.85188874594525,7.26413777415443,7.08315369762812,7.35348820701668,8.8089653579969,6.74585021368458,7.58793027233705,7.00077942482373,7.58447460563643,8.15560037282047,7.113457449217,7.74793329893927,9.24469465290305,9.05804656959664
